59, 1, 10
60, 1, 2
61, 10, 11
62, 10, 2
63, 1, 11
64, 1, 2
65, 10, 12
66, 11, 12
67, 10, 13
68, 5, 13
69, 13, 11
70, 13, 7
71, 5, 11
72, 5, 7
73, 6, 5
74, 6, 10
75, 9, 5
76, 9, 10
77, 14, 5
78, 14, 2
79, 1, 5
80, 1, 2
81, 0, 14
82, 0, 2
83, 5, 14
84, 5, 2
85, 14, 6
86, 2, 6
87, 0, 5
88, 0, 2
89, 6, 5
90, 6, 2
91, 14, 5
92, 14, 5
93, 6, 5
94, 6, 5
95, 14, 0
96, 14, 7
97, 6, 0
98, 6, 7
99, 14, 15
100, 14, 2
101, 6, 15
102, 6, 2
103, 16, 17
104, 16, 7
105, 5, 17
106, 5, 7
107, 17, 18
108, 2, 18
109, 18, 19
110, 18, 2
111, 6, 19
112, 6, 2
113, 18, 20
114, 18, 10
115, 9, 20
116, 9, 10
117, 19, 21
118, 19, 5
119, 19, 7
120, 5, 21
121, 5, 5
122, 5, 7
123, 19, 18
124, 19, 7
125, 5, 18
126, 5, 7
127, 20, 21
128, 20, 6
129, 2, 21
130, 2, 6
131, 21, 22
132, 21, 7
133, 5, 22
134, 5, 7
135, 22, 23
136, 22, 6
137, 2, 23
138, 2, 6
139, 23, 24
140, 23, 14
141, 5, 24
142, 5, 14
143, 6, 25
144, 6, 2
145, 6, 25
146, 6, 2
147, 25, 6
148, 25, 7
149, 5, 6
150, 5, 7
151, 26, 24
152, 26, 27
153, 5, 24
154, 5, 27
155, 26, 23
156, 26, 28
157, 0, 23
158, 0, 28
159, 29, 27
160, 29, 26
161, 5, 27
162, 5, 26
163, 29, 30
164, 29, 28
165, 0, 30
166, 0, 28
167, 30, 26
168, 30, 0
169, 2, 26
170, 2, 0
171, 30, 26
172, 30, 2
173, 1, 26
174, 1, 2
175, 30, 23
176, 30, 31
177, 0, 23
178, 0, 31
179, 32, 7
180, 32, 27
181, 5, 7
182, 5, 27
183, 32, 5
184, 32, 27
185, 0, 5
186, 0, 27
187, 32, 15
188, 32, 27
189, 14, 15
190, 14, 27
191, 32, 7
192, 32, 33
193, 6, 7
194, 6, 33
195, 27, 14
196, 27, 28
197, 0, 14
198, 0, 28
199, 27, 5
200, 27, 28
201, 2, 5
202, 2, 28
203, 27, 33
204, 27, 2
205, 1, 33
206, 1, 2
207, 27, 33
208, 27, 9
209, 10, 33
210, 10, 9
211, 28, 34
212, 28, 2
213, 1, 34
214, 1, 2
215, 28, 34
216, 28, 0
217, 2, 34
218, 2, 0
219, 28, 34
220, 28, 14
221, 5, 34
222, 5, 14
223, 28, 34
224, 28, 9
225, 10, 34
226, 10, 9
227, 31, 28
228, 31, 0
229, 2, 28
230, 2, 0
231, 31, 2
232, 31, 28
233, 1, 2
234, 1, 28
235, 31, 14
236, 31, 28
237, 5, 14
238, 5, 28
239, 34, 5
240, 34, 35
241, 6, 5
242, 6, 35
243, 34, 35
244, 34, 9
245, 10, 35
246, 10, 9
247, 34, 35
248, 34, 2
249, 1, 35
250, 1, 2
251, 33, 34
252, 33, 5
253, 2, 34
254, 2, 5
255, 33, 2
256, 33, 2
257, 33, 27
258, 1, 2
259, 1, 2
260, 1, 27
261, 33, 9
262, 33, 36
263, 10, 9
264, 10, 36
265, 36, 6
266, 36, 34
267, 2, 6
268, 2, 34
269, 37, 6
270, 37, 35
271, 2, 6
272, 2, 35
273, 35, 38
274, 7, 38
275, 34, 35
276, 0, 35
277, 34, 37
278, 5, 37
279, 39, 34
280, 5, 34
281, 39, 34
282, 0, 34
283, 39, 34
284, 39, 40
285, 5, 34
286, 5, 40
287, 38, 41
288, 3, 17
289, 3, 5
290, 16, 17
291, 16, 5
292, 3, 20
293, 3, 14
294, 16, 20
295, 16, 14
296, 3, 21
297, 3, 15
298, 16, 21
299, 16, 15
300, 18, 20
301, 18, 20
302, 18, 2
303, 18, 20
304, 18, 20
305, 18, 2
306, 18, 42
307, 18, 21
308, 18, 2
309, 18, 42
310, 18, 21
311, 18, 2
312, 0, 24
313, 23, 24
314, 14, 22
315, 23, 22
316, 14, 15
317, 14, 23
318, 22, 15
319, 22, 23
320, 22, 21
321, 22, 23
322, 22, 21
323, 22, 23
324, 5, 7
325, 5, 23
326, 22, 7
327, 22, 23
328, 0, 14
329, 0, 24
330, 22, 14
331, 22, 24
332, 0, 5
333, 0, 23
334, 22, 5
335, 22, 23
336, 14, 15
337, 14, 22
338, 21, 15
339, 21, 22
340, 0, 5
341, 0, 22
342, 21, 5
343, 21, 22
344, 3, 14
345, 3, 5
346, 15, 14
347, 15, 5
348, 5, 14
349, 5, 7
350, 15, 14
351, 15, 7
352, 28, 34
353, 28, 5
354, 6, 34
355, 6, 5
356, 28, 43
357, 28, 43
358, 28, 34
359, 28, 44
360, 43, 34
361, 43, 44
362, 28, 31
363, 28, 34
364, 28, 31
365, 28, 34
366, 28, 34
367, 28, 34
368, 35, 34
369, 35, 34
370, 27, 31
371, 27, 32
372, 27, 31
373, 27, 32
374, 27, 15
375, 27, 31
376, 14, 15
377, 14, 31
378, 27, 32
379, 27, 22
380, 21, 32
381, 21, 22
382, 31, 45
383, 31, 45
384, 31, 46
385, 45, 46
386, 31, 47
387, 46, 47
388, 45, 47
389, 45, 47
390, 47, 48
391, 47, 48
392, 45, 31
393, 45, 31
394, 45, 31
395, 45, 28
396, 0, 31
397, 0, 28
398, 0, 20
399, 17, 20
400, 0, 21
401, 0, 14
402, 17, 21
403, 17, 14
404, 14, 16
405, 17, 16
406, 1, 20
407, 1, 2
408, 17, 20
409, 17, 2
410, 25, 16
411, 25, 6
412, 17, 16
413, 17, 6
414, 5, 20
415, 5, 14
416, 17, 20
417, 17, 14
418, 5, 16
419, 5, 0
420, 17, 16
421, 17, 0
422, 5, 42
423, 17, 42
424, 6, 20
425, 6, 5
426, 17, 20
427, 17, 5
428, 6, 16
429, 6, 2
430, 17, 16
431, 17, 2
432, 22, 16
433, 22, 23
434, 17, 16
435, 17, 23
436, 17, 16
437, 17, 49
438, 17, 16
439, 17, 49
440, 17, 14
441, 17, 49
442, 17, 15
443, 17, 50
444, 20, 21
445, 20, 16
446, 17, 21
447, 17, 16
448, 51, 21
449, 51, 16
450, 17, 21
451, 17, 16
452, 18, 20
453, 18, 20
454, 17, 20
455, 17, 20
456, 15, 16
457, 15, 14
458, 17, 16
459, 17, 14
460, 0, 22
461, 0, 14
462, 49, 22
463, 49, 14
464, 0, 14
465, 0, 14
466, 0, 23
467, 49, 14
468, 49, 14
469, 49, 23
470, 0, 15
471, 0, 23
472, 49, 15
473, 49, 23
474, 14, 15
475, 14, 50
476, 49, 15
477, 49, 50
478, 2, 14
479, 2, 14
480, 2, 24
481, 49, 14
482, 49, 14
483, 49, 24
484, 2, 15
485, 2, 24
486, 49, 15
487, 49, 24
488, 2, 23
489, 2, 7
490, 49, 23
491, 49, 7
492, 2, 0
493, 2, 21
494, 49, 0
495, 49, 21
496, 5, 14
497, 5, 21
498, 49, 14
499, 49, 21
500, 22, 23
501, 22, 17
502, 49, 23
503, 49, 17
504, 18, 21
505, 18, 20
506, 49, 21
507, 49, 20
508, 24, 21
509, 24, 23
510, 49, 21
511, 49, 23
512, 0, 14
513, 0, 23
514, 50, 14
515, 50, 23
516, 50, 22
517, 50, 9
518, 10, 22
519, 10, 9
520, 2, 0
521, 2, 22
522, 50, 0
523, 50, 22
524, 2, 5
525, 2, 23
526, 50, 5
527, 50, 23
528, 7, 14
529, 7, 21
530, 50, 14
531, 50, 21
532, 15, 14
533, 15, 49
534, 50, 14
535, 50, 49
536, 15, 17
537, 50, 17
538, 42, 20
539, 42, 17
540, 49, 20
541, 49, 17
542, 42, 51
543, 42, 17
544, 49, 51
545, 49, 17
546, 42, 20
547, 42, 5
548, 0, 20
549, 0, 5
550, 42, 51
551, 42, 5
552, 0, 51
553, 0, 5
554, 42, 17
555, 42, 7
556, 14, 17
557, 14, 7
558, 42, 20
559, 42, 15
560, 14, 20
561, 14, 15
562, 42, 51
563, 42, 15
564, 14, 51
565, 14, 15
566, 42, 20
567, 42, 7
568, 5, 20
569, 5, 7
570, 42, 51
571, 42, 7
572, 5, 51
573, 5, 7
574, 42, 21
575, 42, 7
576, 42, 14
577, 5, 21
578, 5, 7
579, 5, 14
580, 42, 16
581, 42, 20
582, 17, 16
583, 17, 20
584, 42, 16
585, 42, 51
586, 17, 16
587, 17, 51
588, 51, 21
589, 51, 17
590, 49, 21
591, 49, 17
592, 51, 21
593, 51, 5
594, 0, 21
595, 0, 5
596, 51, 17
597, 51, 5
598, 14, 17
599, 14, 5
600, 51, 42
601, 14, 42
602, 51, 21
603, 51, 15
604, 14, 21
605, 14, 15
606, 51, 42
607, 51, 6
608, 25, 42
609, 25, 6
610, 51, 21
611, 51, 7
612, 5, 21
613, 5, 7
614, 51, 21
615, 51, 25
616, 6, 21
617, 6, 25
618, 51, 42
619, 51, 23
620, 22, 42
621, 22, 23
622, 51, 21
623, 51, 21
624, 22, 21
625, 22, 21
626, 51, 21
627, 51, 42
628, 51, 21
629, 51, 42
630, 52, 0
631, 52, 9
632, 2, 0
633, 2, 9
634, 52, 4
635, 52, 0
636, 9, 4
637, 9, 0
638, 14, 9
639, 14, 5
640, 10, 9
641, 10, 5
642, 0, 2
643, 0, 10
644, 11, 2
645, 11, 10
646, 53, 54
647, 53, 54
648, 54, 55
649, 54, 15
650, 14, 55
651, 14, 15
652, 55, 53
653, 55, 53
654, 14, 53
655, 14, 53
656, 56, 4
657, 56, 5
658, 9, 4
659, 9, 5
660, 56, 52
661, 56, 5
662, 0, 52
663, 0, 5
664, 53, 4
665, 53, 7
666, 9, 4
667, 9, 7
668, 53, 56
669, 53, 5
670, 0, 56
671, 0, 5
672, 57, 53
673, 57, 5
674, 3, 53
675, 3, 5
676, 57, 53
677, 57, 7
678, 5, 53
679, 5, 7
680, 53, 57
681, 14, 57
682, 56, 8
683, 56, 14
684, 9, 8
685, 9, 14
686, 56, 9
687, 56, 14
688, 0, 9
689, 0, 14
690, 17, 16
691, 17, 27
692, 32, 16
693, 32, 27
694, 26, 23
695, 26, 27
696, 14, 23
697, 14, 27
698, 26, 23
699, 26, 45
700, 31, 23
701, 31, 45
702, 30, 26
703, 30, 9
704, 10, 26
705, 10, 9
706, 23, 26
707, 23, 14
708, 27, 26
709, 27, 14
710, 29, 23
711, 29, 45
712, 0, 23
713, 0, 45
714, 29, 26
715, 29, 31
716, 0, 26
717, 0, 31
718, 5, 7
719, 5, 56
720, 53, 7
721, 53, 56
722, 56, 53
723, 56, 52
724, 56, 53
725, 56, 52
726, 53, 57
727, 53, 52
728, 56, 57
729, 56, 52
730, 0, 9
731, 52, 9
732, 14, 56
733, 52, 56
734, 10, 8
735, 10, 0
736, 52, 8
737, 52, 0
738, 0, 2
739, 0, 2
